OTU_ID	Lg27	Lg37	Lg45	Lg53	Lg57	Lg65	Lg9	NEG_1	NEG_2	NEG_3	NEG_4	O84	O96	P18	P54	P59	P60	P73	P98	POS1_1	POS1_2	POS1_3	POS1_4	POS2_1	POS2_2	POS2_3	POS2_4	POS3_1	POS3_2	POS3_3	POS3_4	POS4_1	POS4_2	POS4_3	POS4_4	PROC_1	PROC_2	PROC_3	PROC_4	Q10	Q30	Q43	Q64	Q69	Q83	R1	R10	R102	R13	R15	R16	R20	R22	R23	R27	R29	R30	R31	R32	R34	R36	R39	R4	R40	R43	R44	R45	R48	R49	R59	R60	R67	R68	R71	R74	R8	R85	R9	R90	R95	R98	R99	S100	S101	S102	S11	S13	S18	S19	S24	S30	S31	S33	S35	S39	S43	S50	S56	S59	S62	S63	S65	S67	S7	S72	S77	S79	S8	S80	S81	S83	S9	S90	S92	S96	S97	SA1	SA104	SA105	SA109	SA111	SA112	SA113	SA114	SA115	SA116	SA117	SA119	SA120	SA121	SA122	SA124	SA125	SA126	SA128	SA13	SA130	SA132	SA138	SA140	SA144	SA147	SA15	SA153	SA155	SA156	SA157	SA160	SA162	SA164	SA165	SA166	SA171	SA172	SA174	SA177	SA180	SA182	SA189	SA19	SA190	SA196	SA198	SA199	SA2	SA202	SA21	SA28	SA31	SA32	SA33	SA36	SA43	SA46	SA47	SA48	SA49	SA5	SA50	SA51	SA53	SA55	SA58	SA62	SA64	SA67	SA68	SA7	SA70	SA73	SA75	SA76	SA81	SA86	SA87	SA88	SA89	SA9	SA91	SA93	SA94	SA95	SA96	SA97	SA98	SB102	SB104	SB106	SB111	SB116	SB119	SB120	SB127	SB128	SB129	SB13	SB131	SB135	SB136	SB138	SB139	SB140	SB141	SB142	SB146	SB147	SB15	SB150	SB153	SB159	SB163	SB166	SB170	SB171	SB172	SB180	SB182	SB183	SB186	SB194	SB195	SB197	SB199	SB200	SB201	SB204	SB21	SB22	SB23	SB24	SB27	SB29	SB3	SB33	SB34	SB37	SB4	SB45	SB48	SB51	SB53	SB59	SB60	SB63	SB64	SB67	SB71	SB73	SB76	SB77	SB8	SB80	SB82	SB83	SB85	SB86	SB87	SB91	SB93	SB99	SC10	SC101	SC106	SC107	SC110	SC113	SC117	SC119	SC122	SC124	SC125	SC141	SC142	SC143	SC157	SC16	SC168	SC178	SC187	SC198	SC19A	SC202	SC26	SC28	SC34	SC35	SC43	SC44	SC48	SC49	SC51	SC51A	SC54A	SC55	SC57	SC60	SC61	SC66	SC7	SC72	SC74	SC77	SC78	SC81	SC82	SC86A	SC88	SC9	SC93	T19	T21	T32	T49	T68	T78
Ranunculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cannabaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rosaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	52	0	0	0	15	0	0	0	0	0	0	0	0	25	41	5	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	10	0	0	0	0	0	0	0	0	0	0	0	0	577	0	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	25	0	0	0	15	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	34	6	28	0	0	29	0	0	13	0	0	0	0	5	0	0	0	0	0	789	16	0	0	27	0	0	0	0	0	81	0	0	0	101	0	0	0	461	0	0	0	7	0	0	60	0	0	0	0	0	0	0	18	10	0	0	0	0	0	1258	0	0	0	0	6	0	0	0	0	5	0	0	0	0	9	35	0	0	0	0	0	342	0	0	0	5	0	0	188	0	0	0	12	298	0	0	0	0	0	402	0	0	0	0	182	0	530	0	0	0	0	311	0	0	320	0	0	0	0	0	0	0	0	15	111	0	781	0	0	0	0	0	20	0	0	0	66	226	0	234	165	0	0	0	0	56	442	8	0	0	0	0	0	262	0	0	450	234	0	21	0	0	0	1276	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	39	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crassulaceae	8	0	0	54	0	0	0	0	0	0	37	0	148	0	2310	0	630	0	0	120	567	82	326	198	165	0	96	440	241	378	2579	638	404	1091	1214	0	0	13	224	0	0	0	0	0	123	0	0	28	46	143	179	70	11	14	0	77	0	13	13	0	83	284	56	0	272	0	179	153	0	0	0	0	0	0	0	0	7	0	0	0	0	6	149	0	0	122	0	0	336	0	0	0	0	256	51	0	827	0	0	5	0	0	0	1455	0	0	6110	9	0	7	0	0	691	48	163	5	0	0	0	0	0	1520	121	1464	0	0	232	39	38	97	43	0	64	39	195	520	42	31	0	15	16	410	19	60	156	11	0	56	970	0	797	157	26	0	179	11	37	0	137	56	0	0	49	0	3874	1058	6	36	70	15	1231	0	0	17	0	0	66	0	0	20	372	6	166	0	0	1654	0	35	5	25	0	0	0	0	94	22	0	0	12	427	0	0	139	84	0	93	680	690	0	0	0	124	283	155	532	0	0	7	385	429	63	0	5	0	0	1283	234	243	242	0	30	9	334	7	146	792	0	121	25	86	18	5	0	0	54	2900	215	1371	0	139	0	100	25	4008	32	0	10	1502	18	0	332	0	87	56	0	0	431	0	1434	0	287	0	1004	0	13	504	0	335	0	0	661	0	0	5	67	11	49	0	47	0	5	0	0	0	0	61	0	0	7	0	5	0	404	12	0	463	71	0	0	0	0	0	0	0	9	630	0	0	0	0	0	314	0	640	41	748	0	165	0	0	0	65	0	7	61
Solanaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asparagales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	30	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apiales	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asterales	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dipsacales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lamiales	158	0	0	78	6	0	11	0	7	0	0	4397	7	0	5	0	2187	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	95	872	3220	0	0	1415	0	9	0	0	0	396	1305	146	0	0	0	490	0	0	11	0	55	0	0	0	103	65	9	13	0	201	18	28	0	5	0	0	0	0	5	0	0	69	0	38	471	0	0	33	0	26	189	0	0	0	0	15	1683	0	33	5124	2231	52	0	7	5	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1529	0	0	0	0	0	0	245	0	0	0	0	27	2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	2635	0	0	0	106	0	0	0	0	0	0	0	0	41	0	0	41	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3141	0	0	0	0	0	5	17	0	0	0	2559	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	13	0	0	51	0	0	0	0	0	0	23	0	80	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	28	0	0	0	0	0	0	17	0	93	0	0	0	0	0	0	0	0
Malvales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rosales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saxifragales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Liliopsida	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	13	45	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	16	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5544	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptophyta	109	0	0	105	6	0	0	0	0	0	13	5186	17	0	111	0	71	0	0	5	75	9	0	5	0	0	6	0	0	0	108	0	20	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	33	44	979	3887	0	0	3432	0	0	0	6	9	108	695	91	0	136	0	11538	0	0	5	0	1024	52	0	0	100	33	0	31	0	1139	0	0	0	30	0	0	0	917	10	0	0	47	27	0	249	0	0	6	1659	10	1068	0	0	11	18	224	2434	5	5	9277	5298	100	0	21	0	0	0	0	0	5	48	0	102	0	0	5	0	0	0	9	0	5	0	0	0	0	0	37	0	1540	0	0	15	6	0	0	109	0	0	18	0	19	1647	6	0	0	0	63	16	0	0	0	0	20	0	0	0	0	111	0	0	0	14	2010	0	0	0	27	0	809	0	0	0	0	0	244	280	14	0	62	3822	0	0	0	0	7	0	303	137	0	0	48	0	0	0	0	0	0	30	0	7	0	24	35	0	0	0	0	2463	65	2889	0	0	0	24	0	338	0	0	2155	0	42	8	0	129	0	5	5	0	0	0	0	0	7	18	14	130	0	26	0	0	0	556	5	0	0	27	14	0	42	511	38	0	0	0	19	38	11	0	247	0	63	0	18	61	0	11	0	0	5	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	178	0	0	0	0	0	10	0	0	50	43	0	0	0	0	6	0	42
unassigned	466	195	0	5444	2800	815	24	282	310	300	6404	485	752	38	1884	1623	5457	0	0	6765	3935	271	2254	46	7	22	1247	3679	1477	3598	17118	103	0	23	133	5169	3528	8122	14992	1028	0	0	0	0	4806	2776	0	13734	2919	1418	4606	1717	4413	784	944	7726	2267	766	62	30	344	6513	388	352	21329	3569	2333	210	323	3611	3976	657	0	683	97	0	3431	6152	41	213	2751	2041	849	258	2563	158	3375	5507	1295	451	2352	0	481	3950	3521	39	3893	0	3408	2610	0	0	4200	1329	0	1771	40626	2708	1374	114	830	134	3467	2234	968	5898	278	3812	141	0	92	23789	1122	26636	10	728	1580	12513	794	1153	1241	0	6445	13539	868	3348	435	163	0	3377	13	2041	27073	11783	572	837	6225	1228	7007	0	6304	2460	539	100	1322	381	683	486	991	22067	491	37	122	0	17377	21030	4648	3207	4194	562	1923	8333	794	8306	64	0	2037	1227	977	1449	1707	10417	2824	604	5849	9172	0	1388	616	9989	20	1005	593	9190	1782	7137	4925	21	1252	224	26	0	230	302	510	20726	2763	4961	0	28	4093	8877	970	10701	8787	5830	4243	943	11194	3617	4087	230	0	5526	5847	5735	320	3333	11273	8594	3672	3079	8008	87	3614	3948	454	153	1852	24538	6156	14315	1503	0	434	1467	30	5636	0	7381	1364	1104	5474	90609	886	132	2464	24937	6416	0	7792	7057	2794	701	1057	15	3067	625	39415	601	879	10	13941	1696	688	257	0	407	737	234	12285	5297	0	252	537	333	6976	561	832	637	2335	95	259	2756	11	535	4517	0	575	273	985	0	11647	4281	0	1123	445	4145	0	6316	889	5	770	15	390	1585	5	0	0	0	184	697	1166	351	736	4427	2191	509	0	16	26	1154	166	3804	4993
